"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Hủ tiếu bò viên My Thy","4.7","30","1235 Hoàng Sa","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 901 471 513","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20b%C3%B2%20vi%C3%AAn%20My%20Thy&query_place_id=ChIJFwjKBq4vdTERo8ZcXZIyLJE"
"Hủ Tiếu Mỹ Tho Bà Ba Quán - CN4","4.6","90","607C Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 907 997 623","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B9%20Tho%20B%C3%A0%20Ba%20Qu%C3%A1n%20-%20CN4&query_place_id=ChIJLdisawApdTERr0hJlNcaNTA"
"Hải Hủ Tiếu Gõ","4.9","10","52a Đ. Nghĩa Hòa","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 339 113 612","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20H%E1%BB%A7%20Ti%E1%BA%BFu%20G%C3%B5&query_place_id=ChIJo56G13cvdTERCDZWdl9v2MQ"
"Hủ Tíu Gõ","4.5","23","281/33/16 Đ. Lê Văn Sỹ","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20T%C3%ADu%20G%C3%B5&query_place_id=ChIJV_Kd89YpdTERJ3qcgb-hAII"
"Hủ Tiếu Chay Số 1","4.9","21","51 Đường số 1","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 938 931 708","Nhà hàng gia đình","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Chay%20S%E1%BB%91%201&query_place_id=ChIJd0W1tmkvdTERSAZ9JXEj48o"
"Hủ tiếu gõ Anh Tư Quyền CN Trần Mai Ninh","4.5","15","89 Trần Mai Ninh","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 977 252 204","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20g%C3%B5%20Anh%20T%C6%B0%20Quy%E1%BB%81n%20CN%20Tr%E1%BA%A7n%20Mai%20Ninh&query_place_id=ChIJT_51WCYpdTERBhIIZb2K594"
"Pi Thai - Hủ Tiếu Thái Lan Chi Nhánh Đồng Nai","4.4","252","92 Đ. Đồng Nai","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","https://uudai.thaimarket.vn/uudaipithai","+84 979 177 092","Nhà hàng Thái Lan","https://www.google.com/maps/search/?api=1&query=Pi%20Thai%20-%20H%E1%BB%A7%20Ti%E1%BA%BFu%20Th%C3%A1i%20Lan%20Chi%20Nh%C3%A1nh%20%C4%90%E1%BB%93ng%20Nai&query_place_id=ChIJqTz60TEvdTERHvRMPi7qBa8"
"Hủ Tiếu Mì Tuấn Ký","4.3","11","35 Trần Văn Quang","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 933 499 111","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%C3%AC%20Tu%E1%BA%A5n%20K%C3%BD&query_place_id=ChIJcXW9OroudTERf5gH4xJNUIw"
"Hủ Tiếu Mực Như Ý - Bắc Hải","4.4","160","95/17 Đ. Bắc Hải","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 909 900 200","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B1c%20Nh%C6%B0%20%C3%9D%20-%20B%E1%BA%AFc%20H%E1%BA%A3i&query_place_id=ChIJpxp-mUwvdTERqhBb3X08mVA"
"Hủ Tiếu Mì Phục Hưng","4.1","14","975 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 783 620 461","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Hu%CC%89%20Ti%C3%AA%CC%81u%20Mi%CC%80%20Ph%E1%BB%A5c%20H%C6%B0ng&query_place_id=ChIJj8f3Q8sudTERUGErioHtgCA"
"Hủ Tiếu Nga","4.4","82","54 Hẻm 55 Thành Mỹ","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 966 493 711","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Nga&query_place_id=ChIJtUFgsWsvdTERqghGvbugCFU"
"Hủ tiếu Nam Vang Thành Phát - CMT8","4.4","60","1075 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","http://facebook.com/hutieuthanhdat","+84 968 262 907","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20Nam%20Vang%20Th%C3%A0nh%20Ph%C3%A1t%20-%20CMT8&query_place_id=ChIJz2mJN1svdTERKzb3IEB0nd0"
"Hủ Tiếu Mực Ông Già Cali","4.4","116","516 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN","https://onggiacali.com/","+84 903 099 955","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B1c%20%C3%94ng%20Gi%C3%A0%20Cali&query_place_id=ChIJ05PAJAAvdTER5nWcxstR6CM"
"Hủ Tiếu Chay","4.7","6","840 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 768 130 429","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Chay&query_place_id=ChIJJ6heYwovdTER_Er1Dze3PnY"
"Hủ tiếu Chị Mén","4.4","92","648/28 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,"+84 702 012 105","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20Ch%E1%BB%8B%20M%C3%A9n&query_place_id=ChIJE4_mAgAvdTERfKYs4u28yhc"
"Hủ tíu bò kho - hủ tíu nam vang (siêu rẻ - ngon)","4.4","23","Góc Hẻm 1036 Cách Mạng Tháng 8","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 705 877 505","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20t%C3%ADu%20b%C3%B2%20kho%20-%20h%E1%BB%A7%20t%C3%ADu%20nam%20vang%20(si%C3%AAu%20r%E1%BA%BB%20-%20ngon)&query_place_id=ChIJL3QYe1svdTERxbQPelmmtn8"
"Hủ tiếu sườn - Tường Kí","5","1","gần Ngã tư Bảy Hiền, 1208 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 348 202 020","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20s%C6%B0%E1%BB%9Dn%20-%20T%C6%B0%E1%BB%9Dng%20K%C3%AD&query_place_id=ChIJQx4no8wpdTERjUCsnASZr5Y"
"Hủ tiếu mì Cô Hà","5","1","373/1/69E Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20C%C3%B4%20H%C3%A0&query_place_id=ChIJ02Gz2scudTERdETPQVQisas"
"Hủ Tiếu Mực 96","5","16","96 Đ. Đỗ Thị Lời","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,"+84 901 621 615","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B1c%2096&query_place_id=ChIJN8Y8QHQvdTERr48PhpbuXpU"
"Xe hủ tiếu mì Thời Đại","4.8","10","139 Đ. Lê Văn Sỹ","Thành phố Hồ Chí Minh","Phú Nhuận, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng mì Trung Quốc","https://www.google.com/maps/search/?api=1&query=Xe%20h%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20Th%E1%BB%9Di%20%C4%90%E1%BA%A1i&query_place_id=ChIJv9k-eropdTERlNhBgiIVUnY"
"Hủ tiếu chay Lộ Bình Tiên - Bến Tre","4.8","43","170 Đồng Đen","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 936 826 150","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20chay%20L%E1%BB%99%20B%C3%ACnh%20Ti%C3%AAn%20-%20B%E1%BA%BFn%20Tre&query_place_id=ChIJ11jJaiIvdTERorLAC_MKt_g"
"Quán 3 Ku - Hủ tiếu Mực - Thịt bằm","4.4","9","Chung Cư, Lô B/004 Bàu Cát 2","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 903 354 433","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%203%20Ku%20-%20H%E1%BB%A7%20ti%E1%BA%BFu%20M%E1%BB%B1c%20-%20Th%E1%BB%8Bt%20b%E1%BA%B1m&query_place_id=ChIJ2WgMmAovdTERzn3dtYpvkoo"
"Hủ Tiếu Ăn Sáng","5","2","752/40 Hẻm 752 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 395 488 599","Nhà hàng Trung Quốc","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20%C4%82n%20S%C3%A1ng&query_place_id=ChIJ-w5JJAAvdTERTMGuQ44pMAY"
"Cơm tấm cô Lan - Bùi Phát",,,"51 Trường Sa","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,"+84 904 310 309","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20c%C3%B4%20Lan%20-%20B%C3%B9i%20Ph%C3%A1t&query_place_id=ChIJL2-xcIkvdTERgFd-EytZNX0"
"Cơm tấm Thiên quán",,,"8 Chấn Hưng","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 981 001 098","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Thi%C3%AAn%20qu%C3%A1n&query_place_id=ChIJ6auoF1kvdTERg9hHEn6LEmI"
"Quán Cơm Tấm 137","3","4","137 Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 28 3971 4438","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20T%E1%BA%A5m%20137&query_place_id=ChIJm70tEcoudTER77kCfmgo21o"
"Cơm tấm sườn 35k",,,"299H Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Quận 11, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20s%C6%B0%E1%BB%9Dn%2035k&query_place_id=ChIJzWgkEgAvdTERksdWW-p5LAM"
"Cơm tấm bình dân Hẻm 518","4","2","518 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20b%C3%ACnh%20d%C3%A2n%20H%E1%BA%BBm%20518&query_place_id=ChIJwwfIMckvdTERt0gkhdrFZ3s"
"Cơm Tấm Nhật Vy","5","1","QMR7+CM5, Hẻm 1237 Hoàng Sa","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Nh%E1%BA%ADt%20Vy&query_place_id=ChIJIaYtJiMvdTERNz1RVs018S8"
"Cơm Tấm Chị Ba",,,"2 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://com-tam-chi-ba.posapp.vn/","+84 938 513 589","Nhà hàng châu Á","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Ch%E1%BB%8B%20Ba&query_place_id=ChIJyZA_86MvdTEReJSKfh6SFao"
"Cơm tấm sườn bì chả bình dân","2","10","QMM6+4M4, Cửu Long","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 909 318 811","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20s%C6%B0%E1%BB%9Dn%20b%C3%AC%20ch%E1%BA%A3%20b%C3%ACnh%20d%C3%A2n&query_place_id=ChIJATa_af4vdTERtGeqJnTGMxA"
"Cơm tấm Hai Hoàng","3","2","163/25/2 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Hai%20Ho%C3%A0ng&query_place_id=ChIJ1XotMdovdTERF3Ua3QTKfyQ"
"Cơm tấm yến quỳnh","1","3","436/13 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20y%E1%BA%BFn%20qu%E1%BB%B3nh&query_place_id=ChIJtVVAbwAvdTERTd85DrngQi4"
"Cơm tấm mẹ Cường","2.3","3","S12C, Đ. Ba Vì","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20m%E1%BA%B9%20C%C6%B0%E1%BB%9Dng&query_place_id=ChIJ0ZT8ViMvdTERBffPkhDIMEE"
"Cơm tấm Ngầu",,,"165 Đ. Đặng Văn Ngữ","Thành phố Hồ Chí Minh","Phú Nhuận, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Ng%E1%BA%A7u&query_place_id=ChIJmT8mGtgpdTERzVbFpZkJWz0"
"CƠM TẤM 42",,,"42 Đường số 1","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 908 521 639","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%2042&query_place_id=ChIJs-NLl9AvdTERAFZT8h0dOJE"
"Cơm Tấm 693",,,"693 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng gia đình","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20693&query_place_id=ChIJcWS9WQAvdTER5BB2WCkw284"
"Quán Cơm Tấm Bu","1","1","120 Phạm Phú Thứ","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 932 028 328","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20T%E1%BA%A5m%20Bu&query_place_id=ChIJAX0oPrMudTERZIjeBaQnV74"
"Quán Cơm Tấm Thiên Bảo",,,"1009 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20T%E1%BA%A5m%20Thi%C3%AAn%20B%E1%BA%A3o&query_place_id=ChIJ9R1nSMsudTERbQ3q0zk8-j4"
"CƠM TẤM BÉ BA",,,"161 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 906 500 583","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%20B%C3%89%20BA&query_place_id=ChIJc5d6TQgvdTERV_K_icX_hZo"
"Cơm Tấm Thèm","5","8","436/42 Cách Mạng Tháng Tám","Hồ Chí Minh","Quận 3, Hồ Chí Minh","VN",,"+84 901 325 200","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Th%C3%A8m&query_place_id=ChIJY0KKBlYvdTERSecwkjxa4KY"
"CƠM TẤM LOAN | CƠM TẤM NGON THÀNH THÁI | CƠM TẤM NGON QUẬN 10 | CƠM TẤM NGON GẦN ĐÂY","5","2","173/2 Đ. Thành Thái","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","https://quancomcoloan.com/","+84 765 745 352","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%20LOAN%20%7C%20C%C6%A0M%20T%E1%BA%A4M%20NGON%20TH%C3%80NH%20TH%C3%81I%20%7C%20C%C6%A0M%20T%E1%BA%A4M%20NGON%20QU%E1%BA%ACN%2010%20%7C%20C%C6%A0M%20T%E1%BA%A4M%20NGON%20G%E1%BA%A6N%20%C4%90%C3%82Y&query_place_id=ChIJWb37b74vdTERfzH3wFXW2wQ"
"Góc ăn sáng cô Tư - Hủ tiếu - Cơm Tấm","3","2","107/26/4 Ni Sư Huỳnh Liên","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 898 089 942","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=G%C3%B3c%20%C4%83n%20s%C3%A1ng%20c%C3%B4%20T%C6%B0%20-%20H%E1%BB%A7%20ti%E1%BA%BFu%20-%20C%C6%A1m%20T%E1%BA%A5m&query_place_id=ChIJA9O4YwAvdTERpILVTkl5Vbg"
"Quán hủ tiếu ngon","5","2","256/8/3 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20h%E1%BB%A7%20ti%E1%BA%BFu%20ngon&query_place_id=ChIJ8fKZAAAvdTERmKRPerPjdj4"
"Cháo Bò, Hủ Tiếu Bò Viên Chilee Deli","4.5","2","219/9 Đ. Đỗ Thị Lời","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,"+84 904 894 838","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Cha%CC%81o%20Bo%CC%80%2C%20Hu%CC%89%20Ti%C3%AA%CC%81u%20Bo%CC%80%20Vi%C3%AAn%20Chilee%20Deli&query_place_id=ChIJA8vGFtQudTERYy6GN6SFdG8"
"BÚN BÒ - HỦ TIẾU - BÒ KHO - ĂN VẶT QUÁN ÚT THƯƠNG","4.5","55","230 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 908 111 566","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%9AN%20B%C3%92%20-%20H%E1%BB%A6%20TI%E1%BA%BEU%20-%20B%C3%92%20KHO%20-%20%C4%82N%20V%E1%BA%B6T%20QU%C3%81N%20%C3%9AT%20TH%C6%AF%C6%A0NG&query_place_id=ChIJE2y_dPgvdTERvOf55FOFkcs"
"Hủ Tiếu Bắp - Lộc Phụ Bếp","5","11","QJPV+JPH","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20B%E1%BA%AFp%20-%20L%E1%BB%99c%20Ph%E1%BB%A5%20B%E1%BA%BFp&query_place_id=ChIJzXdzBwAvdTERSfgA3EKd-dg"
"Hủ Tiếu Mì Hùng Ký","4.1","30","203 Đồng Đen","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%C3%AC%20H%C3%B9ng%20K%C3%BD&query_place_id=ChIJNTAcJLopdTERBJzdcDPIYEw"
"Hủ tiếu gõ hai vợ chồng","5","1","1068 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20g%C3%B5%20hai%20v%E1%BB%A3%20ch%E1%BB%93ng&query_place_id=ChIJJfwRAAAvdTERqcJ-60gwmfM"
"Hủ tiếu Hữu Duy","5","1","601 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng ăn nhanh","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20H%E1%BB%AFu%20Duy&query_place_id=ChIJsclcMmcvdTER0j41GgLnKBY"
"Hủ Tiếu Mỹ Tho Mì Quảng","5","5","QMJ3+4H7, Hẻm 13 Thành Mỹ","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B9%20Tho%20M%C3%AC%20Qu%E1%BA%A3ng&query_place_id=ChIJ76fv5scudTER36OsXmHUb1A"
"Hủ tiếu mì - Thập cẩm - Hoành thánh","5","2","40 Đ. Tái Thiết","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 933 236 003","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20-%20Th%E1%BA%ADp%20c%E1%BA%A9m%20-%20Ho%C3%A0nh%20th%C3%A1nh&query_place_id=ChIJneT_FwAvdTERLsAOp8ibAH4"
"Hủ tiếu Mì Gà Xá Kén Người Hoa","4.8","10","86/18 Trịnh Đình Trọng","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20M%C3%AC%20G%C3%A0%20X%C3%A1%20K%C3%A9n%20Ng%C6%B0%E1%BB%9Di%20Hoa&query_place_id=ChIJ49aFnS8vdTERVKcBODxw3yY"
"Hủ Tiếu Nam Vang Quách Tỉnh","5","8","997 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 906 019 851","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Nam%20Vang%20Qu%C3%A1ch%20T%E1%BB%89nh&query_place_id=ChIJATBpLKQvdTERuRZqqM_gAdE"
"CƠM MALAY - MÌ/ HỦ TIẾU XÀO - CƠM GÀ SỐT TIÊU","5","2","176 Ni Sư Huỳnh Liên","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 906 649 139","Nhà hàng chuyên phục vụ bữa nửa buổi","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20MALAY%20-%20M%C3%8C%2F%20H%E1%BB%A6%20TI%E1%BA%BEU%20X%C3%80O%20-%20C%C6%A0M%20G%C3%80%20S%E1%BB%90T%20TI%C3%8AU&query_place_id=ChIJBSOY0IAvdTERv6v-Td4dEjY"
"Hủ Tiếu Vỉa Hè - Chú Cường","5","3","QJJW+RRG, Hẻm 127 Ni Sư Huỳnh Liên","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 399 609 968","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20V%E1%BB%89a%20H%C3%A8%20-%20Ch%C3%BA%20C%C6%B0%E1%BB%9Dng&query_place_id=ChIJSz1adpUvdTERsTSXMS-ENU8"
"Hủ tiếu gõ Anh Tư Quyền CN Hồng Lạc","4","5","183 Đ. Hồng Lạc","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20g%C3%B5%20Anh%20T%C6%B0%20Quy%E1%BB%81n%20CN%20H%E1%BB%93ng%20L%E1%BA%A1c&query_place_id=ChIJk4zM1T4vdTERQWVFSqz0a4A"
"Hủ tiếu nam Vang Cô Nga","5","2","273 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 925 819 094","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20nam%20Vang%20C%C3%B4%20Nga&query_place_id=ChIJ0Qv2UOUvdTERc-hkFd0doCs"
"Hủ tiếu giò heo người Hoa","4.2","25","164/21 Trịnh Đình Trọng","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20gi%C3%B2%20heo%20ng%C6%B0%E1%BB%9Di%20Hoa&query_place_id=ChIJXX4LWN4vdTER_lXxTxtz8SE"
"Hủ tiếu mì sủi cảo Cường Ký","4.5","8","8 Thiên Phước","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 919 990 633","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20s%E1%BB%A7i%20c%E1%BA%A3o%20C%C6%B0%E1%BB%9Dng%20K%C3%BD&query_place_id=ChIJnSYGOwAvdTER0zykPWNitSA"
"CƠM TẤM KHƯƠNG","4.3","23","618-620, 620 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Thành phố Hồ Chí Minh","VN",,"+84 834 014 402","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%20KH%C6%AF%C6%A0NG&query_place_id=ChIJa4I0yqQvdTERkCKBObs85Wk"
"Cơm Tấm 14 Hồ Bá Kiện","3.9","87","14 Đ. Hồ Bá Kiện","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 937 371 018","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%2014%20H%E1%BB%93%20B%C3%A1%20Ki%E1%BB%87n&query_place_id=ChIJl41Gv9AudTERPIE0yA5VdsY"
